stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
3138,,"Mort St after Girrahween St",, -35.270798, 149.131912,,,0
3139,,"Torrens St before Ipima St",, -35.267979, 149.134918,,,0
3140,,"Torrens St after Henty St",, -35.269882, 149.134735,,,0
3141,,"Ipima St after Torrens St",, -35.266346, 149.136063,,,0
3142,,"Torrens St after Ipima St",, -35.267574, 149.135086,,,0
3143,,"Cowper St All Saints Church",, -35.265385, 149.138504,,,0
3144,,"Cowper St opp All Saints Church",, -35.265167, 149.139267,,,0
3145,,"Cowper St after Bonney St",, -35.264374, 149.140884,,,0
3146,,"Cowper St after Cox St",, -35.263630, 149.141571,,,0
3147,,"Cowper St 2nd after Bonney St",, -35.262012, 149.141815,,,0
3148,,"Cowper St after Suttor St",, -35.261475, 149.141983,,,0
3149,,"Cowper St after Wakefield Av",, -35.259594, 149.141479,,,0
3150,,"Cowper St between Suttor St",, -35.259823, 149.141815,,,0
3159,,"Cowper St after 2nd Bonney St",, -35.257816, 149.140121,,,0
3160,,"Cowper St after Majura Av",, -35.258194, 149.140579,,,0
3161,,"Cowper St after Hope St",, -35.254402, 149.138947,,,0
3162,,"Cowper St 2nd after Davenport St",, -35.254173, 149.139084,,,0
3163,,"Cowper St opp Daramalan College",, -35.252617, 149.139496,,,0
3164,,"Cowper St Swimming Pool",, -35.250229, 149.140839,,,0
3165,,"Windeyer St after Phillip Av",, -35.241325, 149.150787,,,0
3166,,"Windeyer St opp Watson Shops",, -35.239292, 149.153778,,,0
3167,,"Windeyer St Watson Shops",, -35.239162, 149.153595,,,0
3169,,"Knox St after Irvine St",, -35.239513, 149.155716,,,0
3171,,"Knox St after 2nd Irvine St",, -35.242298, 149.158508,,,0
3173,,"Antill St after Knox St",, -35.242767, 149.161224,,,0
3175,,"Antill St 2nd after Knox St",, -35.241028, 149.163376,,,0
3177,,"Antill St after Monash Dr",, -35.239578, 149.165222,,,0
3179,,"Antill St after Prime Studios",, -35.232067, 149.166565,,,0
3185,,"Hovea St after Macarthur Av",, -35.259068, 149.123703,,,0
3186,,"Hovea St before Macarthur Av",, -35.258259, 149.123917,,,0
3187,,"Scrivener St after Hovea St",, -35.255898, 149.121964,,,0
3188,,"Scrivener St before Hovea St",, -35.256130, 149.122635,,,0
3189,,"Brigalow St after Scrivener St",, -35.254284, 149.121414,,,0
3190,,"Brigalow St before Scrivener St",, -35.254883, 149.121094,,,0
3191,,"Wattle St after Hall St",, -35.254429, 149.126389,,,0
3192,,"Wattle St after Scrivener St",, -35.254753, 149.126526,,,0
3193,,"Goodwin St after Wattle St",, -35.255432, 149.129135,,,0
3194,,"Goodwin St after Murdoch St",, -35.255596, 149.129135,,,0
3195,,"Antill St after Phillip Av",, -35.246414, 149.155930,,,0
3196,,"Antill St after Antill Service Rd",, -35.246426, 149.156311,,,0
3197,,"Madigan St after Antill St",, -35.244644, 149.160065,,,0
3198,,"Madigan St before Antill St",, -35.244690, 149.159897,,,0
3199,,"Madigan St after Haddon St",, -35.247097, 149.162964,,,0
3200,,"Madigan St Hackett Shops",, -35.248047, 149.163193,,,0
3201,,"Madigan St after Rivett St",, -35.249779, 149.164078,,,0
3202,,"Madigan St before Maitland St",, -35.249874, 149.163879,,,0
3203,,"Madigan St after Greyson St",, -35.252022, 149.162277,,,0
3204,,"Madigan St after Holtze Cl",, -35.251740, 149.162552,,,0
3205,,"Phillip Av after Madigan St",, -35.252666, 149.159119,,,0
3206,,"Phillip Av 2nd after Stott St",, -35.252834, 149.159637,,,0
3207,,"Phillip Av 2nd after Madigan St",, -35.251423, 149.156876,,,0
3208,,"Phillip Av after Stott St",, -35.251152, 149.156738,,,0
3209,,"Officer Cr after Salomons Pl",, -35.251675, 149.154617,,,0
3210,,"Officer Cr 2nd after Hannan Cr",, -35.251419, 149.154312,,,0
3211,,"Officer Cr after Agnew St",, -35.253624, 149.154755,,,0
3212,,"Officer Cr after 2nd Hannan Cr",, -35.253731, 149.154449,,,0
3213,,"Officer Cr before Gillen St",, -35.255066, 149.152863,,,0
3214,,"Officer Cr after Hannan Cr",, -35.254910, 149.152893,,,0
3215,,"Officer Cr after Hawdon St",, -35.256832, 149.149887,,,0
3216,,"Officer Cr after Beeby St",, -35.256821, 149.149628,,,0
3217,,"Officer Cr after 2nd Rutherford St",, -35.258797, 149.147873,,,0
3218,,"Officer Cr after Tyson St",, -35.258488, 149.147842,,,0
3219,,"Officer Cr after 2nd Hoddle Gdns",, -35.261353, 149.147446,,,0
3220,,"Officer Cr after Wakefield Av",, -35.261566, 149.147278,,,0
3221,,"O'Connell St opp Ainslie Shops",, -35.262489, 149.145905,,,0
3222,,"O'Connell St Ainslie Shops",, -35.262310, 149.145752,,,0
3223,,"Cox St after 2nd O'Connell St",, -35.263592, 149.143951,,,0
3224,,"Campbell St before Cox St",, -35.263771, 149.143524,,,0
3225,,"Campbell St after Foveaux St",, -35.265717, 149.143341,,,0
3226,,"Campbell St after Chaffey Cr",, -35.265511, 149.143250,,,0
3227,,"Campbell St after 2nd Baker Gdns",, -35.268478, 149.144409,,,0
3228,,"Campbell St after Leslie St",, -35.268757, 149.144455,,,0
3229,,"Campbell St before Chisholm St",, -35.271145, 149.145966,,,0
3230,,"Chisholm St after Paterson St",, -35.271759, 149.145538,,,0
3231,,"Chisholm St after Howe Cr",, -35.272644, 149.143539,,,0
3232,,"Chisholm St after Lister Cr",, -35.272480, 149.143692,,,0
3233,,"Gooreen St after Donaldson St",, -35.274403, 149.140244,,,0
3234,,"Gooreen St after Chapman St",, -35.274654, 149.140259,,,0
3235,,"Gooreen St after Batman St",, -35.276276, 149.141327,,,0
3236,,"Gooreen St after Ainslie St",, -35.276207, 149.141159,,,0
3237,,"Melba St after Blacket St",, -35.247311, 149.142349,,,0
3238,,"Melba St after Bonython St",, -35.247711, 149.142426,,,0
3239,,"Melba St after Legge St",, -35.245491, 149.142639,,,0
3240,,"Melba St 2nd after Bradfield St",, -35.244919, 149.142883,,,0
3241,,"Melba St after Atherton St",, -35.243710, 149.142944,,,0
3242,,"Melba St after Bradfield St",, -35.243786, 149.143066,,,0
3243,,"Bradfield St after Melba St",, -35.243439, 149.145493,,,0
3244,,"Bradfield St after Frencham St",, -35.243435, 149.144501,,,0
3245,,"Bradfield St after Atherton St",, -35.242508, 149.147919,,,0
3246,,"Bradfield St after Burn St",, -35.242367, 149.148285,,,0
3248,,"Knox St 2nd after Dickinson St",, -35.237980, 149.153641,,,0
3250,,"Knox St after Piddington St",, -35.234707, 149.151703,,,0
3252,,"Knox St opp old Watson Terminus",, -35.232521, 149.153198,,,0
3258,,"King Edward Tce National Library",, -35.297958, 149.129272,,,0
3259,,"King Edward Tce Treasury Building",, -35.298038, 149.128983,,,0
3260,,"Parkes Pl John Gorton Building",, -35.301186, 149.133881,,,0
3261,,"Parkes Pl National Rose Gdns",, -35.301182, 149.133728,,,0
3262,,"National Cct Pavillion after Fitzroy St",, -35.314056, 149.130371,,,0
3263,,"National Cct opp Fitzroy St",, -35.313805, 149.130569,,,0
3264,,"Canberra Av after Dominion Cct",, -35.316105, 149.131485,,,0
3265,,"Canberra Av after Empire Cct",, -35.316322, 149.131104,,,0
3266,,"Monaro Cr 2nd after Vancouver St",, -35.324596, 149.126785,,,0
3267,,"Monaro Cr after Stokes St",, -35.325027, 149.126907,,,0
3268,,"Monaro Cr after Vancouver St",, -35.326080, 149.127014,,,0
3269,,"Monaro Cr after Hayes Cr",, -35.327469, 149.127457,,,0
3270,,"Monaro Cr after Golden Gr",, -35.329659, 149.128189,,,0
3271,,"Monaro Cr after Flinders Wy",, -35.329124, 149.128067,,,0
3272,,"Golden Gr before Monaro Cr",, -35.331577, 149.128815,,,0
3273,,"Golden Gr opp SBG School",, -35.331882, 149.128540,,,0
3274,,"Golden Gr after Friendship St",, -35.334904, 149.125687,,,0
3275,,"Golden Gr after Hicks St",, -35.334293, 149.126236,,,0
3276,,"Golden Gr 2nd after La Perouse St",, -35.336662, 149.125748,,,0
3277,,"Golden Gr after Quiros St",, -35.336670, 149.125854,,,0
3278,,"Golden Gr after La Perouse St",, -35.338757, 149.126465,,,0
3279,,"Golden Gr 2nd after Quiros St",, -35.338291, 149.126312,,,0
3280,,"La Perouse St after Cygnet Cr",, -35.340630, 149.129517,,,0
3281,,"La Perouse St after Golden Gr",, -35.339798, 149.127029,,,0
3282,,"La Perouse St after Fortitude St",, -35.340622, 149.132217,,,0
3283,,"La Perouse St 2nd after Golden Gr",, -35.340309, 149.128738,,,0
3284,,"La Perouse St after Carnegie Cr",, -35.338120, 149.135788,,,0
3285,,"La Perouse St after Nuyts St",, -35.340645, 149.131012,,,0
3286,,"Carnegie Cr after Finniss Cr",, -35.337017, 149.136597,,,0
3287,,"La Perouse St after Astrolabe St",, -35.339817, 149.134018,,,0
3288,,"Carnegie Cr after Scott St",, -35.336899, 149.140656,,,0
3289,,"La Perouse St 2nd after Astrolabe St",, -35.338253, 149.135666,,,0
3290,,"Caley Cr after 2nd Green St",, -35.337528, 149.143661,,,0
3291,,"Carnegie Cr after La Perouse St",, -35.336948, 149.136734,,,0
3292,,"Caley Cr after Goyder St",, -35.339462, 149.145340,,,0
3293,,"Carnegie Cr after Brockman St",, -35.336689, 149.140823,,,0
3294,,"Captain Cook Cr after Lockyer St",, -35.325779, 149.135254,,,0
3295,,"Caley Cr after Pullen St",, -35.337650, 149.143890,,,0
3296,,"Bremer St after Captain Cook Cr",, -35.329002, 149.134689,,,0
3297,,"Caley Cr after Green St",, -35.339474, 149.145477,,,0
3298,,"La Perouse St after Bremer St",, -35.330307, 149.132996,,,0
3299,,"Captain Cook Cr after Bremer St",, -35.326878, 149.135208,,,0
3300,,"La Perouse St 2nd after Bremer St",, -35.331547, 149.133926,,,0
3301,,"Bremer St after La Perouse St",, -35.328976, 149.134430,,,0
3302,,"Caley Cr after La Perouse St",, -35.333309, 149.135666,,,0
3303,,"La Perouse St 2nd after Hartog St",, -35.330101, 149.132736,,,0
3304,,"Caley Cr after Wild St",, -35.333496, 149.138245,,,0
3305,,"La Perouse St after Hartog St",, -35.331772, 149.133942,,,0
3306,,"Caley Cr after Allen St",, -35.334995, 149.140869,,,0
3307,,"Caley Cr 2nd after Hamelin Cr",, -35.333359, 149.135834,,,0
3308,,"Carnegie Cr after Walker St",, -35.334557, 149.143524,,,0
3309,,"Caley Cr after Hamelin Cr",, -35.333794, 149.138550,,,0
3310,,"Captain Cook Cr after McIntyre St",, -35.334415, 149.145645,,,0
3311,,"Caley Cr after Mosman Pl",, -35.334934, 149.140488,,,0
3312,,"Tallara Parkway opp St. Bendicts PS",, -35.334324, 149.148758,,,0
3313,,"Carnegie Cr after Captain Cook Cr",, -35.334686, 149.143585,,,0
3314,,"Tallara Parkway after Lumeah St",, -35.335144, 149.151443,,,0
3315,,"Tallara Parkway after Warramoo Cr",, -35.335464, 149.152298,,,0
3316,,"Warramoo Cr after Nyeena Pl",, -35.335022, 149.155762,,,0
3317,,"Warramoo Cr after Arinya St",, -35.335064, 149.155899,,,0
3318,,"Canberra Railway Station Kingston",, -35.319523, 149.148636,,,0
3320,,"Railway Station Kingston",, -35.320076, 149.149078,,,0
3321,,"Wentworth Av opposite Railway Station",, -35.319225, 149.146790,,,0
3322,,"Collie St after Wollongong St",, -35.326817, 149.179733,,,0
3323,,"Albany St before Townsville St",, -35.327072, 149.181763,,,0
3324,,"Clunies Ross St Botanic Gdns",, -35.278687, 149.109314,,,0
3325,,"Black Mountain Dr Telstra Tower",, -35.274742, 149.097198,,,0
3326,,"Lady Denman Dr ATSIS",, -35.288059, 149.083221,,,0
3327,,"Lady Denman Dr National Zoo & Aquarium",, -35.299377, 149.069611,,,0
3340,,"Narrabundah Lane Therapeutic Goods Administration",, -35.352238, 149.149704,,,0
3346,,"Wattle St after Dyson St",, -35.250488, 149.122757,,,0
3351,,"Milne Bay Rd after Gerneral Bridges Rd",, -35.294376, 149.162155,,,0
3352,,"Tobruk Rd Campbell",, -35.293785, 149.164322,,,0
3355,,"Goodwin St opp Lyneham HS",, -35.251141, 149.131348,,,0
3356,,"London Cct Legislative Assembly Bld",, -35.281376, 149.131485,,,0
3360,,"Wentworth Av Railway Station",, -35.319187, 149.147339,,,0
3369,,"Cowper St before Majura Av",, -35.256821, 149.139679,,,0
3377,,"Wattle St after Correa St",, -35.249699, 149.121429,,,0
3378,,"Brigalow St before Wattle St",, -35.252174, 149.123322,,,0
3379,,"Brigalow St before Waratah St",, -35.252171, 149.123474,,,0
3380,,"Wattle St opp Lyneham Shops",, -35.252682, 149.124573,,,0
3382,,"Ellenborough St before Cossington Smith St",, -35.237518, 149.125290,,,0
3383,,"Ellenborough St opp Cossington Smith St",, -35.237659, 149.125519,,,0
3384,,"Aspinal St Watson Terminus",, -35.230068, 149.162170,,,0
3385,,"Fawkner St after Farrer St",, -35.273182, 149.135529,,,0
3386,,"Fawkner St after Elouera St",, -35.273209, 149.135452,,,0
3387,,"Fawkner St after Girrahween St",, -35.271469, 149.135818,,,0
3388,,"Fawkner St 2nd after Elouera St",, -35.271519, 149.135696,,,0
3389,,"Doonkuna St after Donaladson St",, -35.275803, 149.137344,,,0
3390,,"Doonkuna St after Bateman St",, -35.275787, 149.137207,,,0
3391,,"Knox St after Dickinson St",, -35.237022, 149.152390,,,0
3398,,"Wattle St Lyneham Shops",, -35.252918, 149.125015,,,0
3399,,"Menindee Dr ACT Hospice",, -35.303581, 149.151566,,,0
3400,,"Menindee Dr opp ACT Hospice TIMING POINT ONLY DNU",, -35.303608, 149.151382,,,0
3401,,"City Bus Station Platform 1",, -35.279419, 149.130524,,,0
3402,,"City Bus Station Platform 2",, -35.279079, 149.130600,,,0
3404,,"City Bus Station Platform 3",, -35.278793, 149.130493,,,0
3405,,"City Bus Station Platform 4",, -35.278549, 149.130173,,,0
3406,,"City Bus Station Platform 5",, -35.278492, 149.129700,,,0
3409,,"City Bus Station Platform 7",, -35.278454, 149.130325,,,0
3410,,"City Bus Station Platform 8",, -35.277836, 149.130554,,,0
3413,,"City Bus Station Platform 9",, -35.278347, 149.130615,,,0
3415,,"King Edward Tce before  Bowen Dr",, -35.301601, 149.135376,,,0
3416,,"King Edward Tce after Bowen Dr",, -35.301197, 149.134384,,,0
3424,,"Milne Bay Rd 2nd after General Bridges Rd",, -35.292652, 149.163208,,,0
3425,,"Milne Bay Rd 2nd after Tobruk Rd",, -35.294067, 149.162445,,,0
3426,,"Milne Bay Rd after Tobruk Rd",, -35.293385, 149.162857,,,0
3428,,"Aspinal St 2nd after Negus Cr",, -35.231117, 149.155273,,,0
3430,,"Aspinal St after Negus Cr",, -35.230572, 149.157745,,,0
3434,,"Ginninderra Dr after Archdall St",, -35.199577, 149.018661,,,0
3435,,"Jerrabomberra Av City Premier Inn",, -35.340134, 149.151855,,,0
3436,,"Jerrabomberra Av opp City Premier Inn",, -35.340240, 149.151688,,,0
3437,,"Archall St after Cashion Ct",, -35.202045, 149.015656,,,0
3438,,"Archdall St after Pommeroy St",, -35.202290, 149.015915,,,0
3439,,"Vowels Cr before Purdie St TAFE",, -35.250080, 149.095917,,,0
3440,,"Vowles Cr after Purdie St  Bruce CIT",, -35.250053, 149.095718,,,0
3441,,"College St CISAC",, -35.242912, 149.074509,,,0
3442,,"College St opp CISAC",, -35.243080, 149.075043,,,0
3443,,"Lance Hill Av after Santry Pl",, -35.196800, 149.021790,,,0
3444,,"Lance Hill Av after Shrivell Cct",, -35.195213, 149.020264,,,0
3450,,"London Cct Police Station",, -35.280708, 149.126205,,,0
3459,,"Watkin St after Thynne St",, -35.244961, 149.095490,,,0
3462,,"Akuna St before Bunda St",, -35.281254, 149.133606,,,0
3463,,"Akuna St after Ballumbir St",, -35.280727, 149.135284,,,0
3467,,"Molonglo Dr Brindabella Business Park",, -35.315044, 149.190308,,,0
3469,,"Brindabella Cct",, -35.313168, 149.190277,,,0
3471,,"Brindabella Cct Brindabella Business Pk",, -35.310963, 149.188354,,,0
3472,,"London Cct after Knowles Pl",, -35.281246, 149.125763,,,0
3473,,"Fairbairn Av after War Memorial Service Rd",, -35.282612, 149.150040,,,0
3474,,"Fairbairn Av after Creswell St",, -35.282707, 149.148727,,,0
3476,,"Aspinall St after Antill St",, -35.229092, 149.165466,,,0
3477,,"Northcott Dr before Tobruk Rd",, -35.290524, 149.164383,,,0
3478,,"Northcott Dr",, -35.290710, 149.164001,,,0
3486,,"Liversidge St after Garran Rd",, -35.282188, 149.120972,,,0
3487,,"Liversidge after Ellery Cr",, -35.282700, 149.120697,,,0
4002,,"Bimbimbie St University of Canberra",, -35.241264, 149.083176,,,0
4004,,"Springvale Dr after Murranji St",, -35.246220, 149.043640,,,0
4005,,"College St opp Radford CLG",, -35.242329, 149.088348,,,0
4006,,"College St Radford CLG",, -35.242519, 149.087524,,,0
4007,,"Haydon Dr after CLG St",, -35.237503, 149.090790,,,0
4008,,"Haydon Dr Fern Hill Park",, -35.237835, 149.090973,,,0
4009,,"Baldwin Dr after Ginninderra Dr",, -35.231823, 149.092880,,,0
4010,,"Baldwin Dr before Ginninderra Dr",, -35.231789, 149.093048,,,0
4011,,"Maribyrnong Av from Baldwin Dr",, -35.229858, 149.096649,,,0
4012,,"Baldwin Dr after 2nd Maribyrnong Av",, -35.230011, 149.094543,,,0
4013,,"Maribyrnong Av before Baldwin Dr",, -35.230175, 149.096725,,,0
4014,,"Maribyrnong Av after Diamantina Cr",, -35.231762, 149.099060,,,0
4015,,"Maribyrnong Av before 2nd Alberga St",, -35.232132, 149.099396,,,0
4016,,"Maribyrnong Av opp Gwydir Square",, -35.233509, 149.102859,,,0
4017,,"Maribyrnong Av Gywdir Square",, -35.233650, 149.102722,,,0
4018,,"Maribyrnong Av after 2nd Diamantina Cr",, -35.232414, 149.107895,,,0
4019,,"Maribyrnong Av after Daintree Cr",, -35.232567, 149.107773,,,0
4020,,"Maribyrnong Av before Wakool Cct",, -35.231194, 149.110199,,,0
4021,,"Maribyrnong Av before Daintree Cr",, -35.231113, 149.110519,,,0
4022,,"Maribyrnong Av before Campaspe Cct",, -35.229481, 149.111206,,,0
4023,,"Maribyrnong Av after Warrego Cct",, -35.229359, 149.111374,,,0
4024,,"Maribyrnong Av after Campase Cct",, -35.226940, 149.111115,,,0
4025,,"Maribyrnong Av after Greenough Cct",, -35.227108, 149.111267,,,0
4026,,"Maribyrnong Av before Tyrell Cct",, -35.224026, 149.110916,,,0
4027,,"Maribyrnong Av before Ashburton St",, -35.224243, 149.111038,,,0
4028,,"Maribyrnong Av before Staaten Cr",, -35.221241, 149.111160,,,0
4029,,"Maribyrnong Av after Moruya Cct",, -35.221306, 149.111282,,,0
4030,,"Maribyrnong Av after Staaten Cr",, -35.218998, 149.110870,,,0
4031,,"Maribyrnong Av between Yarra St",, -35.219120, 149.111069,,,0
4032,,"Maribyrnong Av 2nd after Staaten Cr",, -35.217720, 149.109131,,,0
4033,,"Maribyrnong Av before Onkaparinga Cr East Entry",, -35.217548, 149.108826,,,0
4034,,"Maribyrnong Av before 2nd Staaten Cr",, -35.218605, 149.105133,,,0
4035,,"Maribyrnong Av before Onkaparinga Cr West Entry",, -35.218433, 149.105255,,,0
4036,,"Maribyrnong Av Kaleen Village",, -35.219448, 149.102951,,,0
4037,,"Maribyrnong Av after Callabonna St",, -35.219273, 149.103165,,,0
4038,,"Maribyrnong Av after Georgina Cr",, -35.219913, 149.101608,,,0
4039,,"Maribyrnong Av before Callabonna St",, -35.220013, 149.101105,,,0
4040,,"Chuculba Cr before Baldwin Dr",, -35.218506, 149.098038,,,0
4041,,"Chuculba Cr after Baldwin Dr",, -35.218426, 149.097946,,,0
4042,,"Chuculba Cr after Sculptor St",, -35.216209, 149.099838,,,0
4043,,"Chuculba Cr after Canopus Cr",, -35.215996, 149.099777,,,0
4044,,"Chuculba Cr before Lenehan St",, -35.213749, 149.101532,,,0
4045,,"Chuculba Cr before Spica St",, -35.213734, 149.101364,,,0
4046,,"Chuculba Cr before 2nd Antares Cr",, -35.211193, 149.102036,,,0
4047,,"Chuculba Cr after 2nd Spica St",, -35.211216, 149.101898,,,0
4048,,"Chuculba Cr after Nyawi Pl",, -35.210209, 149.099518,,,0
4049,,"Chuculba Cr before Fornax St",, -35.210281, 149.099380,,,0
4050,,"Chuculba Cr after 2nd Mirrabucca Cr",, -35.208927, 149.095505,,,0
4051,,"Chuculba Cr after Fornax St",, -35.208920, 149.095886,,,0
4052,,"Chuculba Cr after Buriga St",, -35.209721, 149.093506,,,0
4053,,"Chuculba Cr between Centaurus St",, -35.209858, 149.093475,,,0
4054,,"Canopus Cr after Achernar Cl",, -35.212593, 149.091156,,,0
4055,,"Canopus Cr before Balamara St",, -35.212677, 149.091049,,,0
4056,,"Canopus Cr after Lelta Pl",, -35.212971, 149.094177,,,0
4057,,"Canopus Cr after Menkar Cl",, -35.212940, 149.094742,,,0
4058,,"Canopus Cr before Hirst Pl",, -35.213879, 149.096680,,,0
4059,,"Canopus Cr after 2nd Tucana St",, -35.214531, 149.096558,,,0
4060,,"Canopus Cr after Hirst Pl",, -35.215973, 149.098145,,,0
4061,,"Canopus Cr after Tucana St",, -35.215961, 149.097809,,,0
4062,,"John Clelland Cr after Coulter Dr",, -35.226219, 149.058167,,,0
4063,,"John Clelland Cr after 2nd Tattersall Cr",, -35.225964, 149.058502,,,0
4064,,"John Clelland Cr after Connah St",, -35.224728, 149.054993,,,0
4065,,"John Clelland Cr after Tattersall Cr",, -35.224789, 149.055145,,,0
4066,,"John Clelland Cr 2nd after Connah St",, -35.222824, 149.054886,,,0
4067,,"John Clelland Cr before Twelvetrees Cr",, -35.222748, 149.055023,,,0
4068,,"John Clelland Cr before Ginninderra Dr",, -35.221539, 149.054337,,,0
4069,,"John Clelland Cr after Ginninderra Dr",, -35.221161, 149.054337,,,0
4070,,"Copland Dr after Ginninderra Dr",, -35.218765, 149.053970,,,0
4071,,"Copland Dr after Carlile St",, -35.218605, 149.054245,,,0
4072,,"Copland Dr Copland CLG",, -35.212429, 149.060699,,,0
4073,,"Copland Dr opp Copland CLG",, -35.212715, 149.060715,,,0
4074,,"Copland Dr after McEachern Cr",, -35.209751, 149.061172,,,0
4075,,"Copland Dr 2nd after Meagher Pl",, -35.209736, 149.061356,,,0
4076,,"Copland Dr before 2nd McEachern Cr",, -35.208199, 149.063049,,,0
4077,,"Copland Dr after Meagher Pl",, -35.208370, 149.062958,,,0
4078,,"Alpen St after Clifford Cr",, -35.206310, 149.064545,,,0
4079,,"Alpen St after Baddeley Cr",, -35.206257, 149.064697,,,0
4080,,"Baddeley Cr after Colborne Pl",, -35.204861, 149.063690,,,0
4081,,"Baddeley Cr after Broadby Cl",, -35.205051, 149.063766,,,0
4082,,"Baddeley St after Hancock St",, -35.202835, 149.065277,,,0
4083,,"Baddeley Cr after Garrard St",, -35.202595, 149.065674,,,0
4084,,"Baddeley Cr after 2nd Hancock St",, -35.200623, 149.065994,,,0
4085,,"Baddeley Cr after 2nd Crofts Cr",, -35.200134, 149.065826,,,0
4086,,"Baddeley Cr after Blumental Pl",, -35.199291, 149.063354,,,0
4087,,"Baddeley Cr after Kingsford Smith Dr",, -35.199276, 149.062805,,,0
4088,,"Belconnen Wy after Coulter Dr",, -35.243748, 149.055008,,,0
4089,,"Kingsford Smith Dr after Magrath Cr",, -35.197792, 149.060562,,,0
4090,,"Kingsford Smith Dr after Oneill St",, -35.197510, 149.060593,,,0
4091,,"Kingsford Smith Dr opp Spence Shops",, -35.194782, 149.060623,,,0
4092,,"Kingsford Smith Dr Spence Shops",, -35.194954, 149.060730,,,0
4093,,"Clarey Cr after Clark Cl",, -35.194771, 149.063766,,,0
4094,,"Clarey Cr after Dunkley Pl",, -35.194878, 149.063736,,,0
4095,,"Clarey Cr after Healy St",, -35.196796, 149.065964,,,0
4096,,"Clarey Cr after Curley St",, -35.196659, 149.065826,,,0
4097,,"Clarey Cr after 2nd Healy St",, -35.197685, 149.068756,,,0
4098,,"Clarey Cr after Douglass St",, -35.197842, 149.068756,,,0
4099,,"Owen Dixon Dr after Clarey Cr",, -35.197090, 149.070541,,,0
4101,,"Owen Dixon Dr before Clarey Cr",, -35.197243, 149.070648,,,0
4102,,"Owen Dixon Dr 2nd after Clarey Cr",, -35.198647, 149.072754,,,0
4103,,"Owen Dixon Dr after Douglass St",, -35.198639, 149.072571,,,0
4104,,"Copland after Owen Dixon Dr",, -35.200394, 149.072739,,,0
4105,,"Copland Dr after Don Pl",, -35.200283, 149.072708,,,0
4106,,"Owen Dixon Dr opp McKellar Soccer Club",, -35.211864, 149.084610,,,0
4111,,"Clancy St Evatt Shops",, -35.209103, 149.073242,,,0
4112,,"Clancy St opp Evatt Shops",, -35.209267, 149.073181,,,0
4113,,"Heydon Cr Evatt PS",, -35.207436, 149.075165,,,0
4114,,"Heydon Cr opp Evatt PS",, -35.207771, 149.074982,,,0
4115,,"Heydon Cr after 2nd Kevin St",, -35.207409, 149.079605,,,0
4116,,"Heydon Cr after Owen Dixon",, -35.207520, 149.079971,,,0
4119,,"William Webb Dr after Owen Dixon Dr",, -35.210133, 149.081863,,,0
4120,,"William Webb Dr before Owen Dixon Dr",, -35.210068, 149.081802,,,0
4121,,"William Webb Dr before Jeanne Young Cct",, -35.211777, 149.081375,,,0
4122,,"William Webb Dr after 2nd Rohan Rivett Cr",, -35.211563, 149.081360,,,0
4123,,"William Webb Dr & Rohan Rivett Cr",, -35.213146, 149.079086,,,0
4124,,"William Webb Dr after 2nd Sproule Cct",, -35.213062, 149.079132,,,0
4125,,"William Webb Dr after Rohan Rivett Cr",, -35.212910, 149.076569,,,0
4126,,"William Webb Dr after Sproule Cct",, -35.212830, 149.076645,,,0
4127,,"William Webb Dr after Clancy St",, -35.213566, 149.072968,,,0
4128,,"William Webb Dr after Dumas St",, -35.213329, 149.073181,,,0
4129,,"Dumas St after Baume Cr",, -35.214687, 149.073242,,,0
4130,,"Dumas St after Vagabond Cr",, -35.215084, 149.073441,,,0
4131,,"Dumas St McKellar Shops",, -35.217426, 149.073883,,,0
4132,,"Dumas St opp McKellar Shops",, -35.217510, 149.073715,,,0
4133,,"Dumas St between Grover Cr",, -35.219521, 149.072159,,,0
4134,,"Dumas St after Buggy Cr",, -35.219425, 149.072067,,,0
4135,,"Dumas St after Grover Cr",, -35.222210, 149.073166,,,0
4136,,"Dumas St after 2nd Bean Cr",, -35.222305, 149.073059,,,0
4137,,"Dumas St before Slessor Cr",, -35.222149, 149.074631,,,0
4138,,"Dumas St after Bean Cr",, -35.222317, 149.074539,,,0
4139,,"Dumas St after Slessor Cr",, -35.220806, 149.076080,,,0
4140,,"Dumas St after Burns Cct",, -35.220890, 149.076172,,,0
4141,,"Dumas St 2nd after Slessor Cr",, -35.219704, 149.078461,,,0
4142,,"Dumas St after William Slim Dr",, -35.219852, 149.078705,,,0
4143,,"Aikman Dr opp UC",, -35.238232, 149.076889,,,0
4144,,"Aikman Dr before Townsend Pl",, -35.237503, 149.076920,,,0
4145,,"Emu Bank McDonalds",, -35.239727, 149.074753,,,0
4146,,"Emu Bank opp McDonalds",, -35.239609, 149.074997,,,0
4147,,"Tillyard Dr McDonalds",, -35.205780, 149.035110,,,0
4148,,"Tillyard Dr opp Charnwood Shops",, -35.205978, 149.035202,,,0
4149,,"Tillyard Dr after Covington Cr",, -35.204620, 149.038177,,,0
4150,,"Tillyard Dr after Blackwell Cct",, -35.204819, 149.038254,,,0
4151,,"Tillyard Dr after McDougall St",, -35.202232, 149.041641,,,0
4152,,"Tillyard Dr after Crawford Cr",, -35.202374, 149.041595,,,0
4153,,"Tillyard Dr after Sadleir Pl",, -35.200115, 149.043365,,,0
4154,,"Tillyard Dr before Sadleir Pl",, -35.200397, 149.043274,,,0
